0,sentences
00:23:37 - 00:24:15 (37 sec),"Thank you so much. Oh, my gosh! This is amazing! Thank you all for being here! This is incredible! Welcome back, Mr. President, to the great state of Iowa. And on behalf of all Iowans, I want to say thank you, thank you for cutting taxes for hard-working Iowans, for eliminating senseless regulations that stifled innovation and jobs, for standing strong with Justice Kavanaugh and appointing conservative judges to the court!"
00:24:15 - 00:24:50 (35 sec),"Thank you. Thank you for USMCA and for KORUS. And, Mr. President, thank you for year-round E15! Our farmers thank you. Iowans thank you. And we are grateful. Promises made, promises kept. The Midwest has a partner in the White House with President Donald Trump. Woo! It is an incredible honor to serve as the 43rd governor of this great state."
00:24:50 - 00:25:14 (24 sec),"And my story is the Iowa story. It's a reflection of the opportunities that exist here, where a small-town girl, daughter of a factory worker and farmer, who waited tables, checked groceries, never gave up on her dream of getting a college degree, is standing before you today as the first female governor of the state of Iowa."
00:25:14 - 00:25:37 (22 sec),"I understand the challenges that everyday Iowans have faced because I've faced them myself. And that's why I'm proud that we focused on cutting taxes, expanding and growing jobs and wages and opportunities, addressing Iowa's health care needs and creating strong and safe communities. Iowa is working. The Midwest is working."
00:25:37 - 00:26:24 (48 sec),"And we're getting things done. We're recognized as the number-one state in the country, second lowest unemployment, third best managed, wages are going up, taxes are going down. Our budget is balanced. And we're going to keep Iowa moving. We need your help. We need -- Republicans need your help. We need your support."
00:26:24 - 00:26:56 (31 sec),"And to do that, we have to show up. We have to go vote. And if you do that, I promise you, Republicans up and down this ticket are going to be a partner for our great president, to keep the Midwest and moving forward and to keep the United States of America number one! God bless you! God bless the great state of Iowa and the United States of America!"
00:26:56 - 00:27:18 (22 sec),"Wow. Good energy. That's what you need, good energy. Thank you, Kim. Great. By the way, Kim's opponent this November is a radical Dem named Fred Hubbell. He's got some problems. He's weak on crime, weak on borders, doesn't want any. Only wants to massively raise your taxes. He wants to take away your ethanol."
00:27:18 - 00:27:46 (28 sec),"What I'm giving you, he will take, very quickly. Wants to devastate your farms and businesses with an avalanche of job-killing regulations that we just got rid of. Everybody get out and vote for Governor Reynolds on Election Day. Finally, I want to introduce another great Iowa Republican, Congressman David Young."
00:27:46 - 00:28:15 (29 sec),"When you said, David -- he's a great guy -- he's another one, fellas, he's with us, he's with us all the way -- when you said, David, to Congress you voted to cut your taxes, cut your regulations, tax care of our veterans -- our veterans, we love 'em. Veterans' choice. We got veterans' choice. After 44 years, we got veterans' choice."
00:28:15 - 00:28:33 (18 sec),"He voted -- thank you very much. He voted to secure our borders, stop the visa lottery horror show. Can you imagine it? This is legislation. They put names in a bin. We picked names. Do you think we're -- they're putting their finest? We get these people -- a lottery, can you believe? We want a merit system."
00:28:33 - 00:29:03 (31 sec),"We don't want a lottery system. We want a merit system. And we're going to get it. And we're on our way to getting it. Need a few more votes. We got to get some Republicans. And he voted -- and he -- believe this is somebody -- he's not into the American military, but we are. We are really into the American rebuilt military."
00:29:03 - 00:29:40 (37 sec),"But David is a true champion of the military. He loves our military. He loves our vets. David, get on up here, David. Come up. Come here. Remember this. A vote for David is a vote for me and our agenda to make America great again. David, come up."
00:29:40 - 00:30:06 (25 sec),"Thank you, Mr. President. Wow. This is incredible. Thank you for showing up tonight. Thank you, Mr. President. It's such a pleasure to have you in Iowa. For years, presidents have made promises about E15 year round. We've got a president who delivered, and he did it. Thank you for keeping your promise, Mr. President."
00:30:06 - 00:30:45 (39 sec),"Yeah! Look at the economy, 4.2 percent growth, 3.7 percent unemployment rate across the country, 2.5 percent unemployment rate here. Incredible things are happening, folks. Allowing hard-working Iowans to keep their hard-earned dollars. Opportunity, the American dream. Thank you, Mr. President. Rebuilding our military and signing into law the largest pay increase for our military in almost 10 years."
00:30:45 - 00:31:26 (41 sec),"Thank you, Mr. President. Securing our border, Mr. President. Thank you. And thank you for getting us out of that bogus Iran deal. Thank you, Mr. President. And thank you, Mr. President, for finally moving our embassy from Tel Aviv to Jerusalem in Israel. And, Mr. President, you are looking out for veterans."
00:31:26 - 00:32:26 (60 sec),"Thank you for that. Hey, folks. Elections are about choices, right? We can keep moving forward, or we can allow Nancy Pelosi and her hand... and her hand-picked candidates to take us backwards. We cannot go backwards to higher taxes, more government, a weaker military, and the failed policies of the past."
00:32:26 - 00:32:47 (21 sec),"I need your support. We need your support. Talk to your friends. November 6th. Vote. Go to davidyoungforiowa.com to volunteer. Thank you, Mr. President. God bless you. God bless this great country. God bless Iowa. God bless you."
00:32:47 - 00:33:13 (26 sec),"Thank you, David. A vote for David's far-left opponent, Cindy ""Tax Me""... Remember that name, Cindy ""Tax Me"". It's a very good name, actually, for her. I guess it's actually Axne. But we call her ""Tax Ne"". That was so easy. I didn't hear that one, but I don't know if anyone's thought of it, but that's like a natural."
00:33:13 - 00:33:51 (38 sec),"Is a vote for the radical agenda of Pelosi and Schumer and, of course, Maxine Waters. ""Tax Me"" opposed our massive tax cuts. That's why her name. She was born with the right name. And she wants a socialist takeover of health care, which is going to destroy our entire city. Cindy Axne is totally controlled by Pelosi and the extreme Washington liberals who are bankrolling her campaign, totally bankrolling her campaign."
00:33:51 - 00:34:14 (23 sec),"If you want to stop Nancy Pelosi from becoming -- can you believe this -- the speaker of the House? Then you need to vote for David Young, who is a terrific, terrific guy. Terrific guy. And you also need to vote for a great friend of mine, who really through just force of will got us to put up millions of dollars to build a dam to stop your flooding in a very important part of Iowa, Congressman Rod Blum."
00:34:14 - 00:34:58 (44 sec),"Great guy. And I have to say, Rod is fighting to reform welfare, reduce crime, and continuously cut your taxes. Rod's opponent, Abby Finkenauer -- who the hell is that? Who is that? Is an extreme liberal who supports mass amnesty. Anybody like amnesty? For illegal aliens, wants to raise your taxes through the roof, and wants to take away your health care."
00:34:58 - 00:35:32 (34 sec),"So you got to vote for Rod Blum. Got to vote for David Young. You've got to vote for these two characters over here who have been there. We don't even bring them up, because they're leading by so much, I said, I'm not going to waste your time. But get out and vote anyway, just in case, right? Just in -- you never know."
00:35:32 - 00:35:57 (25 sec),You never know. A majority of House Democrats have already signed up for a socialist health care plan that would obliterate Medicare and eliminate Medicare Advantage for 20 million seniors. Republicans want to protect Medicare. We're protecting it for our great seniors who have earned it and paid for it all of their lives.
00:35:57 - 00:36:26 (28 sec),"Right? And we will always protect Americans with pre-existing conditions. We are going to protect Americans with pre-existing conditions. The Democrat agenda is radical socialism and open borders. The new platform of the Democrat Party is to abolish ICE. What a great idea. You know why? Because the people that work for ICE, they love our country."
00:36:26 - 00:37:06 (41 sec),"But they're very tough people. Guess what? That's what we need to take care of MS-13, all the gangs. You don't want to do it. You don't want to do it. Even you don't want to do it. I don't want to do it, either. They're fantastic people. They love our country. And to them, it's a day in the office. For other people, they want no part of it. They want to turn America, these Democrats -- and that's what they want -- into a giant sanctuary for criminal aliens and the MS-13 killers... that we're getting out of the country, by the way, by the thousands."
00:37:06 - 00:37:44 (38 sec),"Thousands. They've taken over towns in Long Island. I mean, literally. It could happen to your community. They've taken over towns in Long Island. And we go in, and we, like, liberate the towns. Can you believe -- towns that I grew up right next to. I know every one of them. And they go in and they go in and they have no fear and they take care of the situation, they get them the hell out of there or they put them in jail."
00:37:44 - 00:38:01 (17 sec),"They either send them back where they came from or they put them in jail. And they liberate -- literally, can you imagine we're saying this about places in our country? They liberate towns and small cities in different places of Long Island and others. They liberate them, like we're taking over a war and we get liberated."
00:38:01 - 00:38:31 (29 sec),"How sad. How pathetic. And if we didn't have ICE, it wouldn't happen. It wouldn't happen. So we have to cherish our law enforcement. We have to protect our law enforcement. The Democrat immigration policies aren't just wrong, they're lethal. Republicans believe our country should be a sanctuary for law-abiding Americans, not for criminal aliens that sneak into our country."
00:38:31 - 00:39:13 (42 sec),"And Republicans stand proudly with the brave men and women of ICE and Border Patrol and our great law enforcement, including your great local law enforcement. If you want to have safe communities, if you want to have a border, then you must organize. Remember this. You don't have a border, you don't have a country, folks, OK, let's face it. Let's face it. You know, we're doing things that are incredible outside, but things are happening you won't even -- you'll see."
00:39:13 - 00:39:45 (32 sec),"You'll see what happens. You take a look at what's going on with North Korea. They were ready to go to war with North Korea. Now we're getting along very nicely. It's working out very well. Look at Iran. Before I got there, Iran was going to take over the Middle East in like 12 minutes, right? Now they're trying to survive."
00:39:45 - 00:40:09 (24 sec),"You got riots in every city. So if you want to really just keep up what we're doing and keep this country -- we have tremendous potential. You know, we're doing well. But we have tremendous potential to grow incredibly. When we get rid of these horrible, disgusting trade deals, with China, over the last five, six years, we've been losing $300 billion to $500 billion a year, billion."
00:40:09 - 00:40:34 (25 sec),"Nobody even knows what the hell it is, it's so much. It's ending. It's ending. It's ending. And it's not just China. It's not just China. And what we do is we protect wealthy countries for nothing. For nothing. Would you say Saudi Arabia is wealthy? Yeah. Right? And I said to the king, you've got to pay."
00:40:34 - 00:41:07 (32 sec),"I'm sorry. You've got to pay. We're going to protect, you've got to pay. Get the money. You've got to pay. You've got to pay! I have friends in the audience, they're good businessmen. They're looking like, absolutely. They -- but you're not a politician. A politician doesn't -- you got to pay. Japan is an immensely wealthy country."
00:41:07 - 00:41:37 (30 sec),"Great people. Prime Minister Abe just had a big election, won by a landslide. He's a friend of mine. But I said, look, we're protecting Japan. They're making a fortune. They're sending us millions of cars. We're not allowed to send them -- they have barriers. We can't send them cars. But they send millions of cars into here."
00:41:37 - 00:42:18 (41 sec),"They pay essentially no tax. And we subsidize their military. When I say subsidize, I'm not talking about like for 2 percent. We pay for 70 percent of their military. Nobody knows this! And I said to the prime minister, who's a great guy, I said, how come? And he honestly says, nobody ever asked. When we straighten out this, we have so much potential."
00:42:18 - 00:42:40 (22 sec),"And there are many countries like that. I'm not looking at just those two. There are many, many countries like that. And you know what? We should protect people that can't protect themselves and they're getting slaughtered. It's OK. It's OK. That's OK. And we're now building by far the strongest military that we've ever had."
00:42:40 - 00:43:17 (38 sec),"And the reason is... And the reason is that when you have the strongest military ever in the history of this world, nobody's going to mess with you. These big guys know it over here. These people know it. I don't want to use our military. But this is a very dangerous world. This is a sick world, in many ways, OK? It's a very, very -- I mean, I see things as president that you don't want to know about."
00:43:17 - 00:43:39 (22 sec),"The things that I see, you don't want to know about. We have to be on guard for some really treacherous people that are running some places -- and we are so prepared you have no idea. We are so prepared. We are so prepared. Because this election is about security. And it's also about prosperity. Since the election... [Audience member calls out Seal Team Six] SEAL Team is right."
00:43:39 - 00:44:08 (29 sec),"Who's SEAL team? The good-looking guy over there, that's good. SEAL Team, they're great. But since the election, we've created -- nobody believes this. If I would have said this when I came to Iowa many times or when I came to Nebraska many times... With your governor, with your governor, if I would have said that we would create 4.2 million new jobs, the fake news media -- look at this, it's like the Academy Awards back there... Look."
00:44:08 - 00:44:32 (24 sec),"The fake news would have said, oh, what he's saying, oh, it's -- oh -- well, guess what? We created 4.2 million jobs just since the election. And... We lifted over 4 million people off of food stamps. How good is that? We've added nearly half a million manufacturing jobs. African-American unemployment has reached its lowest rate ever recorded in the history of our country."
00:44:32 - 00:45:07 (35 sec),"And African-American poverty has reached its lowest rate ever recorded. And Kanye West, who gets it... And Big Jim Brown, how do you think he'd do in the NFL today? Bum, the greatest. But they're coming over to the White House very shortly. We're going to have a little lunch and talk about it. But they get it! How do you -- how do you win when you hear those numbers?"
00:45:07 - 00:45:37 (30 sec),"Because the Democrats for 100 years have been promising African-Americans, Hispanic-Americans, Asians. They've been promising everything, nothing happens. Here we are, less than two years, the best employment numbers, the best numbers they've ever had in virtually every category. Every category. Hispanic-American and Asian-American unemployment rates have also reached all-time lows."
00:45:37 - 00:46:05 (28 sec),"How do you -- how do you beat us in 2020? Governor, do you have any idea? What would you say? What would you say? We're going to do a great job. But, yeah, but we have the best numbers ever recorded. Those debates I look forward to. See, I said we were going to do that. Remember? What the hell do you have to lose?"
00:46:05 - 00:46:36 (32 sec),Remember that? Right? I said we were going to do it. But now we've done it. So how's somebody going to do better? But we're going to do much better than even that. Women's unemployment rate just fell to 3.6 percent. Which is the lowest in more than 65 years. The only reason to vote Democrat is if you are tired of winning.
00:46:36 - 00:47:28 (51 sec),"We have finalized a new fair trade deal for South Korea. They don't even talk about -- that's a big deal. We just did a deal, manufacturers, farmers. The deal was so bad. That was a Hillary Clinton deal. She said -- no, no. She was secretary of state. [Audience chants Lock her up] She made a statement today, they're doing a tour, her and her husband or something."
00:47:28 - 00:47:51 (23 sec),"And she made a statement, some ridiculous -- I said, well, that's why she lost the election. She just doesn't get it. She's never gotten it. But she never got it -- so she said, we will create 250,000 jobs. And everybody was excited. Unfortunately, she was right, but it was created in South Korea, not in our country."
00:47:51 - 00:48:35 (44 sec),"Just another deal, check it off. Just another horrible deal. We will create 250,000 for -- you know if she said for South Korea, at least it would have been honest, right? But we've totally renegotiated that. Under the guise of massive tariffs -- I said, if you're not going to do it, we're just going to put tariffs in, that's it. And they said, let's do it. Come on. Let's do it. Let's make a decent deal."
00:48:35 - 00:49:13 (38 sec),"And we've opened it up for your farmers, for your manufacturers. We've taken a horrible deal and made it a good deal. Made it a good deal. And now we're opening up or we're going to do something where we do even better, but we're going to open up Japan for trade and the European Union, which is brutal. They are brutal."
00:49:13 - 00:50:08 (55 sec),"Sounds so nice. So nice. The European Union. Sounds so nice, right? They are brutal. But that's because they've had their way. They formed in order to take advantage of us on trade. Now, we protect most of those countries. European Union, NATO. We protect most. So Germany is paying 1 percent. We are paying 4.3 percent to protect Europe."
00:50:08 - 00:50:32 (24 sec),"Explain that one to me, OK, please? The numbers are horrific. But I've gotten $44 billion last year, more paid into NATO by other countries. And this year will be more than that. That's why I say, our country has such incredible potential. There's so many -- I mean, I could go through deal -- I could go through so many things, just the same thing."
00:50:32 - 00:51:08 (36 sec),"They were going to build the embassy in Israel. As you know, we got approved, right? On my desk was a document to get ready to spend over $1 billion to build a building. I said, how do you spend $1 billion to build a building? I didn't look, but probably like one story, it's an embassy, right, two stories, a billion dollars."
00:51:08 - 00:52:00 (52 sec),"And I said, maybe we can get a building and renovate it and fix it up real fast, and who knows? And our great -- our great ambassador to Israel, David Friedman, called. He said, you know, we have the best site in Jerusalem. And there's a beautiful building on it. And we can take just a big corner of that building, fix it up, and instead of waiting 20 or 25 years, by the time this thing got worked out, we could have it in about four months, sir."
00:52:00 - 00:52:29 (29 sec),"I said, what do you mean the site's the best? He said, well, we were there early. We've had the site for many years. The building is good, but, you know, we have to renovate. So we're going to spend a billion and probably never get it open, right? And, by the way, had we spent a billion, it would end up costing $3 billion or $4 billion for -- you know, people would look at it, probably one-third the size of this room."
00:52:29 - 00:53:03 (34 sec),"They'll spend $2 billion. So I said, David, how much is it going to cost to do that? And how good is the site? Site's great. And, sir, the building is set way back, which is good for purposes of security. They like that. They don't want it right on the sidewalk. I can't imagine why. Set way back. He said, sir, it's beautiful."
00:53:03 - 00:53:42 (39 sec),"And it's a big site. We can do other things later. I said, how much is it going to cost? He said, sir, it's going to cost about $180,000. I told him, we'll think about it. True, $180,000. First time in my life I've ever done this. First time. Don't get angry at me. I said, David, it's too cheap. It doesn't sound good."
00:53:42 - 00:54:03 (21 sec),"I never did that before. I never did it before. Like, I like to say, like Air Force One, we gave out the contract. They were going to give it out for $1.6 billion more than I gave it out for. They'll tell you. I said to Boeing, I'm not going to pay that price. And I said, I'm not paying it. Cancel the contract."
00:54:03 - 00:54:33 (29 sec),"I'm not paying it. And I held a line. I said, you got to take off $1.8 billion. They called back a day later. Supposing we took off $1.6 billion? I said you have a deal, OK. I actually did that. I actually said cut it in half, OK? But we don't have to go through the whole deal. But with the -- with the -- with the embassy, I said, David, David, $180,000, it's too cheap."
00:54:33 - 00:54:55 (22 sec),"We've got to spend more than that. It doesn't sound good. But, sir, I can do a really -- I said, I know you can, but it's not going to play well. You mean we took it from $1 billion to $180,000? I said, David, I said, you know what, David, make it $400,000. And use Jerusalem stone. Did anybody ever see it? It's the most beautiful stone."
00:54:55 - 00:55:13 (18 sec),"And you're in Jerusalem, right? I mean, what's -- probably inexpensive. Most expensive stone when you bring it here. But you're in Jerusalem. They should have plenty of it, right? I said, David, use beautiful Jerusalem stone and let's do it. We opened it up four months later for $400,000. Can you believe it? Open."
00:55:13 - 00:55:41 (28 sec),"It's open. I could tell you many of these stories. I could tell you many. I could tell you so many of these stories. There's that story, and I got 30 more we could take about. The way we spend -- he says I want to hear more. Should I give you one more of those stories? All right. All right, one story. So we like South Korea."
00:55:41 - 00:56:21 (40 sec),"We've got 32,000 soldiers over there. Thank you very much, United States. They don't pay. They don't pay us, but that's OK. They're very successful. And the Obama administration gave this incredible -- it's all right. Don't worry. It's being mostly dismantled. Mostly dismantled. So my first week in office, I get there, and I notice there's this incredible THAAD system, THAAD system to knock down rockets."
00:56:21 - 00:56:49 (28 sec),"Shoots down rockets, shoots down missiles, most incredible thing you've ever seen. I think they got like a 97 percent shot at it. And the company likes to say, but if you send up two missiles, you get it 100 percent. But that's expensive. I said, do it with one, right? So I get there, and brand new, they put in. I said, just out of curiosity, who pays for it? I said to a certain general, good guy, but, you know, he's not into business."
00:56:49 - 00:57:11 (21 sec),"He's into winning wars, but they're not into business. They don't care. OK. He's into winning, but not into business. He's got a little business, too. So I said, so, let me ask you something. How much does that system cost? Sir, I don't know. As a businessman, you, by the way, a good businessman, you know what I'm talking about."
00:57:11 - 00:57:29 (18 sec),"How much does that cost? Sir, I don't know. Who pays for it? Sir, I don't know. Now, you got to understand, the purpose of this -- it's on the border. This is in the time when we were having a little problem, you know, at the beginning. A lot of people thought we were going to war, but we're doing nicely now."
00:57:29 - 00:57:51 (22 sec),"But I said, so let me get this -- we have a system that's very expensive. And we shoot down rockets that are shot from North Korea to South Korea to shoot down -- OK, so we're protecting South Korea, right? Why aren't they paying? Well, I don't know. I don't -- I said, General, immediately go and find out who's paying for it and how much."
00:57:51 - 00:58:39 (48 sec),"So he goes, next morning, he comes into my office. Sir, we are an ally of South Korea. And therefore, we are paying for the system, sir. I said, I thought so. Then I said, all right, give me the bad news. Raytheon. Give me the bad news. How much is it going to cost? Sir, $1 billion. I said, whoa, whoa! So we're putting in a system that we pay for and it's going to cost $1 billion in order to protect an immensely wealthy country that makes all of your television sets, right?"
00:58:39 - 00:59:22 (42 sec),"Samsung, LG, I order a lot of them, South Korea. And I'm trying to figure that out, Steve King, as a true conservative, but I'm trying to figure it out. So we do this, and I said, do me a favor. Go back to the country. Renegotiate that deal. That's not a good deal. But, sir, the Obama administration has already agreed to it. I said I don't care if they agreed to it. I couldn't care less if they agreed to it. I don't care."
00:59:22 - 00:59:57 (35 sec),"So that's the second or third story. I could go on all night, but I want to get the hell out of here, OK? Because I thought I was coming to Iowa, and there's more people from Nebraska. Right, Pete Ricketts? Pete Ricketts. Governor Ricketts. We love you both. We love you both. After years of rebuilding other nations, I could give you 30 stories."
00:59:57 - 01:00:26 (29 sec),"I -- I could give you 100 stories like that -- we're finally rebuilding our nation. That's what we're doing. America is not being taken advantage of anymore. America is being respected again. With Republicans in Congress, we passed the biggest package of tax cuts and reforms in American history. Big numbers."
01:00:26 - 01:01:02 (36 sec),"So important for the farmers and small business. To save your family farms and ranches, we've virtually eliminated the estate tax, also known as the death tax. So now if you like your children or love your children, you can leave your beautiful farm to your children and they won't have to pay any taxes. They won't have to go to your local banker, borrow money, and end up losing the farm, which was happening."
01:01:02 - 01:01:22 (20 sec),"Now you won't have any -- you guys know that, that's a big deal -- that's a big deal, Jeff and Steve and everybody. That's a big deal, because people were leaving their farms, they go out, they mortgage their farms, then they end up -- the kids end up going through hell and losing their farms. So now you won't have to go to the bank, borrow money, put a mortgage on. But here's the thing."
01:01:22 - 01:01:46 (24 sec),"If you don't like your kids, or if you don't love your kids, it doesn't have any impact on you. Sell the farm. Enjoy yourselves and relax. Don't give them anything. Don't give them anything if you don't like them. Don't give them anything! We're reducing the price of prescription drugs to help critically ill patients access life-saving treatment we passed."
01:01:46 - 01:02:10 (24 sec),"And right to try. Right to try. We all know what it is. We have right to try now. For years, people wanted to access some of these cures that worked, but they can't get approved, because it's a long process which we've cut way down. Right to try. They were terminally ill and they couldn't get treatment of something that may work."
01:02:10 - 01:02:33 (23 sec),"We just signed right to try. And these guys helped a lot, right? Steve, Jeff, everybody. They helped a lot. David was great, David Young. So now you get the right to try. People used to travel all over the world if they had money. If they didn't have money, they'd go home. They had no hope. Now they can get treatment."
01:02:33 - 01:03:05 (32 sec),"They sign a document, they can get treatment. They tried for 40 years to get that passed. We got it passed. Right to try. I love it. We also passed veterans' choice, giving our veterans the right to see a private doctor. Big thing. Forty-four years. Forty-four years, they've tried to get it passed. People are waiting on line for 12 days, for 20 days, for 28 days."
01:03:05 - 01:03:32 (27 sec),"People aren't that sick. By the time they see the doctor, seriously, they're terminally ill. They couldn't see a doctor. Now we have the right to let them go see a private doctor. We pay for the bills. It's great for them. It actually is saving for us. Forty-four years. Forty-four years. Forty-four years."
01:03:32 - 01:03:53 (20 sec),"I thought it was my idea, but then I came back and I said -- what a great idea. They said, we've been trying to get it passed for 44 years. I mean, how simple? Right? Forty-four years. But because of guys like this, right, Steve, Jeff, everybody, Governor, you were incredible, Pete Ricketts. You helped so much."
01:03:53 - 01:04:19 (27 sec),"All of you guys. And the landmark V.A. accountability law. You couldn't fire anybody. There were -- literally, there were sadists working for the V.A. There were bad people. There were thieves. Horrible people. You couldn't fire them. We passed -- I think it's 46, 47 years. Look, I hate to say it. Union problems."
01:04:19 - 01:04:38 (19 sec),"All sorts of problems. Civil service problems. Pretty strong lobby, right? We got it passed, 44, 46 years. And now when we catch people that aren't taking care of our veterans, we look at them, we say, Jim, you're fired. Get out of here! It's true. It's true. [Audience chants Trump] Now, you know, they don't spin the cameras."
01:04:38 - 01:05:09 (30 sec),"Tell this -- I said in the beginning to spin. Nobody does it. Because they don't want to show how big these crowds are. They -- no, I'm telling you. They don't want to show it. They don't want to show it. Look, they're not spinning. Do you see one camera turning? No, they don't want to show all these people."
01:05:09 - 01:05:49 (40 sec),"They don't want to show it. I don't see -- look, I don't see one camera turning. They don't want to show them. Our great first lady -- I come home, I said, did they show the crowd? No, but it sounded massive. Right? It sounded -- sounded -- looks like an Iowa -- Iowa state or Nebraska football game. That's what it sounds like."
01:05:49 - 01:06:16 (28 sec),"That's what it sounds like. Right? That's what it sounds like. So my wife would say, they didn't show the crowd, but it sure as hell sounded big. You know, when you have crowds like this, you can't cheat on the sound. I mean, it's a lot of people. But they cheat, because they -- they never show the crowd."
01:06:16 - 01:06:51 (35 sec),"We secured... $716 billion to fully rebuild our great American military. And at my direction, the Pentagon is now working to create the sixth branch of the American Air Force, the Space Force. Very important. Very important. We got to get that done, Congressman. Everybody wants that. So important. For years, you watched as your leaders apologized for America."
01:06:51 - 01:07:18 (27 sec),"They apologized. Now you have a president who is standing up for America. We are standing up for your values. We are standing up for Iowa and Nebraska. And we are proudly standing up for our great national anthem. [Audience chants USA] And, by the way, speaking of the NFL... No, it's OK. But you know, for years, the NFL had a big problem with Canada and the Super Bowl and rights."
01:07:18 - 01:08:13 (55 sec),"It's a complicated thing, but it doesn't matter. And I heard about the problem. And we were dealing with them on a much, much, much bigger issue. And the NFL is a great American company. And I told my people, give the damn NFL problem solved. It took them about two minutes. And I got a call from the commissioner."
01:08:13 - 01:08:36 (23 sec),"I thought he was calling about the flag. I thought he was calling to say we have fully agreed that we are all going to stand at attention with our hand on our heart, helmet on the ground, and salute -- he didn't. But a good guy. He called me to thank me. You know why I did that? I did that -- nobody told me to do it. I did that because I knew they had a problem."
01:08:36 - 01:08:53 (17 sec),"And it's a great American company. Whether we like it, don't like it, doesn't matter. It's a great American company. And so I got it done. I got it done. Took us like two minutes. And you know what? Now the players will be paid more money and they'll still hate me. Isn't that terrible? They'll still hate Trump."
01:08:53 - 01:09:24 (31 sec),"And they get more money. But that's OK. That's why -- that's why guys like Jim Brown and Kanye and so many others like me. But to continue our incredible momentum, you have to get your friends, get your family, get your neighbors, get your coworkers, and get out and vote or early voting. Get out and vote or early voting."
01:09:24 - 01:09:56 (32 sec),"Vote for Governor Kim Reynolds. Vote -- I thought you were coming here as my guest. Pete, I thought you were coming here -- just today -- come on over, Pete. Vote for Pete Ricketts. I didn't know you were bringing half of Nebraska, Pete. Vote for Congressman Rod Blum and Congressman David Young. Don't bother with these two guys."
01:09:56 - 01:10:31 (35 sec),"They're going to win by -- vote for them, too, please. Vote for them, too. That's right, Steve. They're going to vote for you guys. Thank you. And thank you. Vote for Republicans. You're doing the right thing, because a vote for us is a vote for lower taxes, less regulation, and more products that are made right here in the USA."
01:10:31 - 01:11:07 (36 sec),"That's what we're doing. It's a vote to respect our borders, respect our Constitution, and respect the heroes of law enforcement. And a vote for Republicans is a vote to reject the Democrat politics of anger, division, and destruction. And you know what else? You know what else? And weakness, because it's weakness."
01:11:07 - 01:11:32 (25 sec),"And to reclaim our magnificent destiny as Americans. To everyone in this great room tonight, to every citizen watching across our land -- and there are a lot of them -- this is your time to choose. So important. Got to get out. You've got to vote. It will all be taken away if they get control, including -- they'll start appointing Supreme Court judges that you will not want."
01:11:32 - 01:12:04 (32 sec),"We'll have justices that you will say, how did this happen? You got to get out and vote. It's time to choose whether we turn backward to the failure and frustrations of the past or whether we continue forward into a future of American greatness. Never forget that in 2016 we had the greatest movement in the history of our country."
01:12:04 - 01:12:40 (36 sec),"And they won't challenge that. They even admit that. They're not happy about it. They're not happy. But that was the greatest movement in the history of our country. It is not up to the media or the fake news or the pundits to decide your fate. It is up to you. You have the power. With your vote, you can do so much, but you can defend your family, defend your community, defend your country, defend your rights, your faith, and your dignity."
01:12:40 - 01:13:22 (42 sec),"Loyal citizens like you, Iowa and Nebraska, helped build this country, and together we are taking back our country, returning power back to the American patriots, which is you. These states were settled by tough pioneer men and strong pioneer women. The women actually were stronger than men, but I don't want to get into that."
01:13:22 - 01:13:44 (22 sec),"I don't want to get into that! The women are stronger than the men. I've said it for a long time. Sorry, men. Sorry, you guys. You know what I'm talking about, right? They're all nodding. You're right. Who have braved the wilderness and defied the dangers to build a life and a home right here. They didn't have a lot of money."
01:13:44 - 01:14:19 (35 sec),"They didn't have a lot of luxury. But they all had one thing in common. They loved their families. They loved their country. And they loved their God. These courageous patriots did not shed their blood, sweat, and tears so that we could sit at home while others tried to erase their legacy and destroy our proud American heritage."
01:14:19 - 01:14:54 (35 sec),"For the sake of our freedom and for the sake of our children, we are going to work, we are going to fight, and we are going to win, win, win. We will not bend. We will not break. We will never give in. We will never give up. We will never back down. We will never surrender. And we will always fight on to victory."
01:14:54 - 01:15:48 (54 sec),"Because we are Americans. And our hearts bleed red, white, and blue. We are one people, one family, and one glorious nation under God. And together, we will make America wealthy again, we will make America strong again, we will make America safe again, and we will make America great again. Thank you, Iowa. Thank you, Nebraska. Thank you. Get out and vote."
00:00:00 - 00:00:53 (54 sec),"Hello, Pennsylvania. Hello, Pennsylvania. Great people. Incredible people. And I'm thrilled to be here tonight in Erie, Pennsylvania, with thousands of loyal, hard-working, and beautiful American patriots. That's what you are. Before we begin, I want to send our thoughts and prayers of our entire nation to everyone in the path of Hurricane Michael, especially in the Florida panhandle, where it's hitting and hitting hard."
00:00:53 - 00:01:29 (35 sec),"It's a big one, one of the biggest we've ever seen. All of Pennsylvania, all of America sends its unwavering love and support. My administration is working closely with Florida Governor Rick Scott and the governors of North Carolina, South Carolina, Alabama, Georgia, anybody else affected, to provide the full resources and steadfast support of our federal government."
00:01:29 - 00:02:00 (31 sec),"We are... We're all set to go. We're going to follow it right in. We have massive amounts of water and food. And we have the electric companies, thousands and thousands of electrical workers, they're going to follow it as it leaves. We're going to follow right behind. Help the situation. Everyone's working in close coordination with local officials."
00:02:00 - 00:02:32 (32 sec),"And I'll be traveling to Florida very, very shortly, so we just want to wish them all the best. And Godspeed. Godspeed. God bless you all. And you know -- and I speak because so many of my friends are here with us in Pennsylvania, we will spare no effort, no expense, no resource to help these great fellow citizens of ours that are going through a tough time right now."
